id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
584068534493229909,Charming and comfy 2BR unit. Just 8 miles from NYC,238501905,Ruy,,East,40.7334,-74.16342,Entire home/apt,125,2,26,2022-09-24,4.59,6,323,26,
584700963948938250,PRIVATE LUXURY APT IN THE HEART OF NEWARK 📍,448960386,Bedrock,,Central,40.73766,-74.167,Entire home/apt,128,2,10,2022-09-18,2.17,1,75,10,
587140782190621151,Amazing 2 bedroom apartment,387270699,Bryant,,West,40.73893,-74.23684,Entire home/apt,100,14,3,2022-09-12,0.6,1,150,3,
587145460226353740,Spacious lovely private room in Newark,428287639,Samuel,,Central,40.75479,-74.17533,Private room,62,1,20,2022-09-05,3.17,3,362,20,
587813426912271864,31ST ON 3RD AVE,392898151,Jaunt,,Central,40.76043,-74.17087,Private room,32,1,9,2022-09-11,1.46,47,300,9,
587839664207907826,Spacious and private 3-bedroom apartment,428712403,Andy,,South,40.71317,-74.20887,Entire home/apt,115,1,16,2022-09-24,3.61,1,294,16,
589156292773338843,✮Unique 1BR | Walk to NJPAC/NJPENN | Free Parking✮,313129563,Joe,,Central,40.73867,-74.16774,Entire home/apt,162,2,7,2022-09-24,1.14,11,361,7,
589266434469915010,NEW Cozy 2BD APT in the Heart of Ironbound,63542223,Hafh,,East,40.72677,-74.16946,Entire home/apt,156,3,13,2022-09-25,2.38,2,346,13,
590378949393944088,Peculiar Room D1,347646634,Marian,,Central,40.7486,-74.1893,Private room,55,2,3,2022-08-05,0.53,20,87,3,
591153158013002242,Comfortable Mini-Suite,451342565,Christopher,,South,40.7243,-74.20525,Private room,33,1,10,2022-09-24,1.72,2,320,10,
592150794827838466,Meditative light blue room w/ work space near EWR,52659070,Adrienne,,Central,40.75635,-74.18868,Private room,40,30,0,,,56,333,0,
592743069287560760,Modest Haven Close to All,9861669,Chery,,South,40.72792,-74.21333,Entire home/apt,149,2,13,2022-09-19,2.69,1,70,13,
592905463314647265,"Cheery, Spacious Alcove Rm Near EWR Penn Manhattan",52659070,Adrienne,,Central,40.75754,-74.18879,Private room,30,14,1,2022-08-26,0.88,56,364,1,
593527117517451832,Luxuriously furnished 4 bedroom apartment.,451847706,Burnell,,South,40.72819,-74.20583,Entire home/apt,302,2,27,2022-09-26,4.71,1,342,27,
593798946327199589,Lovely small bedroom in share apartment.,26250193,Gustavo A.,,North,40.75973,-74.17828,Private room,50,5,1,2022-05-27,0.24,3,346,1,
594773701978083040,Luxury 2Bedroom Apartment Near NYC/ EWR,452098029,Sadat,,West,40.744804,-74.197182,Entire home/apt,120,2,16,2022-09-12,3.06,1,351,16,
595836533946716040,contactless Spacious new room in prime location,393629982,Adesola,,West,40.74026,-74.20685,Private room,58,1,32,2022-09-19,5.39,7,364,32,
595854756363553780,Contactless New stylish room,393629982,Adesola,,West,40.73853,-74.20818,Private room,57,1,33,2022-08-09,5.89,7,337,33,
595854799102476145,Contactless New stylish room,393629982,Adesola,,West,40.73834,-74.20805,Private room,58,1,23,2022-09-05,3.88,7,361,23,
596432817159462548,Lovely Private 3BNewark/10minAirP/AmeriDrea/Pruden,190614402,Kadesha,,West,40.74626,-74.2074,Entire home/apt,150,1,15,2022-09-18,3.49,2,265,15,
597192426298049083,Cozy• 2 bedroom 2 min. from EWR / Newark downtown,92856476,Debbie,,South,40.72333,-74.19273,Entire home/apt,169,1,16,2022-09-25,2.79,5,329,16,
597656006311038189,Lovely 2 bedroom rental with free parking,113711297,Johnny,,Central,40.76085,-74.17043,Entire home/apt,106,1,39,2022-09-25,8.86,1,71,39,
599356828249677115,"173 3a
2Br Apt near NYC and EWR",24815236,Mario,,West,40.74537,-74.19686,Entire home/apt,80,7,1,2022-07-17,0.41,53,342,1,
599438463398355514,#2 Fountain Prime NYC/EWR near BETH ISRAEL HOSP.,186704427,Fifertech Group,,South,40.712128,-74.213249,Private room,53,29,3,2022-07-16,0.55,17,364,3,
600239098772146172,"GREAT 2 bedroom  Condo,FREE parking,easy commute.",385025624,India,,West,40.73164,-74.24267,Entire home/apt,123,2,2,2022-09-11,2,1,326,2,
600780265190661132,BEAUTIFUL ROOM A2 11 MINS TO EWR/PRUDENTIAL CENTER,212693162,Kingsley,,West,40.74203,-74.19375,Private room,65,1,3,2022-05-05,0.54,31,363,3,
601394255672211972,⭐️ Angelic Suites w/ Modern Flair & Free Parking ⭐️,357754550,Kareem,,Central,40.73348,-74.17713,Entire home/apt,239,3,1,2022-04-26,0.19,4,335,1,
601747172409607940,#3 Fountain Prime NYC/EWR near BETH ISRAEL HOSPTL,186704427,Fifertech Group,,South,40.71125,-74.21272,Private room,61,1,5,2022-06-21,0.89,17,364,5,
602357537665774927,LOVELY 3 BEDROOM RENTAL NORTH SIDE OF NEWARK NJ,272344630,Todd,,Central,40.75191,-74.18619,Entire home/apt,160,2,1,2022-04-24,0.19,1,361,1,
603066670630446651,King room(shared) by EWR and Manhattan NYC!,92856476,Debbie,,South,40.7232,-74.19443,Private room,95,1,2,2022-09-22,2,5,329,2,
603106034781814905,Diamond Queen room 6 min to EWR and Manhattan NYC.,92856476,Debbie,,South,40.72229,-74.19225,Shared room,90,1,5,2022-09-14,1.04,5,329,5,
603847537668455388,#4 Fountain Prime NYC/EWR near BETH ISRAEL HOSPTL,186704427,Fifertech Group,,South,40.71289,-74.21309,Private room,56,1,9,2022-09-06,1.71,17,364,9,
603863201126409563,#5 Fountain Prime NYC/EWR near BETH ISRAEL HOSPTL,186704427,Fifertech Group,,South,40.71294,-74.21386,Private room,59,1,8,2022-06-12,1.47,17,364,8,
605474401869532458,Lovely 1-bedroom loft with Patio,379560163,Oluwaseyi,,South,40.71183,-74.20821,Entire home/apt,108,6,3,2022-08-20,0.57,5,176,3,
605600497282031742,Beautiful apartment near the airport with parking,115163921,Jéss,,East,40.7285,-74.15471,Entire home/apt,125,1,53,2022-09-27,10.26,2,338,53,
605797918689739359,Spacious 2BR 15 Mins EWR 25 mins NYC,392217081,Boyer Partners,,North,40.774471,-74.182365,Entire home/apt,88,2,10,2022-09-16,2.26,3,325,10,
606005585554196734,"A curtain space bedroom,for a guest only",347646634,Marian,,Central,40.74617,-74.18613,Private room,32,2,45,2022-09-14,8.28,20,329,45,
608544770493414170,Cozy Corner 1.. bedroom/1 full shared bathroom,86507774,Tee,,West,40.739323,-74.20713,Entire home/apt,71,3,4,2022-06-11,0.85,1,0,4,
608557625374546300,room 3,455009191,Everistus,,South,40.71732,-74.207,Private room,55,1,12,2022-09-14,2.31,3,361,12,
608568452284990204,room 1,455009191,Everistus,,South,40.71748,-74.20755,Private room,61,1,24,2022-09-11,4.5,3,364,24,
609913372792409736,Grant's place,449015908,Charlene,,North,40.76991,-74.16055,Entire home/apt,138,2,8,2022-07-11,1.85,1,170,8,
610819219750385859,#6 Fountain Prime EWR/NYC perfect getaway,186704427,Fifertech Group,,South,40.71147,-74.21371,Private room,58,1,7,2022-08-12,1.39,17,364,7,
611537294158479054,One Large Spacious Bedroom | Near EWR & Penn,233172613,Uniki,,Central,40.73758,-74.19883,Private room,44,1,2,2022-09-19,2,1,360,2,
612386942030628189,Lovely Studio in Newark,307728264,Abby,,West,40.74112,-74.19505,Private room,85,3,10,2022-09-27,1.99,1,353,10,
612413975847834591,Cozy Suite by Prudential Ctr & 7 min to EWR Airpt,437180550,Joy,,East,40.73219,-74.17044,Entire home/apt,167,2,2,2022-09-25,2,1,81,2,
612518901530232617,Latín Experience! 1 bedroom free parking,108860009,River,,North,40.77551,-74.16554,Private room,47,2,2,2022-06-09,0.4,2,292,2,
614743089412385521,Comfy 1 Bedroom,424584754,Lex,,South,40.71249,-74.22248,Private room,40,1,2,2022-07-30,0.43,4,86,2,
616153024668106416,Room 2,455009191,Everistus,,South,40.718391,-74.207504,Private room,54,1,10,2022-09-06,2.29,3,364,10,
617928697093283027,Stunning Private Room & Backyard in Newark,27896585,Amanda,,South,40.72608,-74.20895,Private room,72,1,0,,,2,347,0,
618885568145034950,Apartamento  precioso en Newark,230981619,Liz,,South,40.71761,-74.21096,Private room,69,1,10,2022-09-25,2.48,1,364,10,
621858047516863026,Bedroom # 4 - The Villa,411930291,Pamela,,South,40.71249,-74.1959,Private room,150,1,2,2022-08-22,0.81,4,364,2,
622661128068406517,"Lovely rental apartment in Newark
7 min from newk",262405847,Vladimy,,South,40.7135,-74.19959,Private room,102,1,2,2022-08-06,1,1,277,2,
623616147346453858,⭐️Upscale 2BR LOFT| King Bed | NYC & Free Parking⭐️,441169480,The Luxury Experience,,Central,40.74575,-74.18258,Entire home/apt,205,1,15,2022-09-25,5.62,3,349,15,
624118160134686198,Lovely 2 bedroom condo in Newark,2373981,Amanda,,Central,40.73502,-74.18335,Entire home/apt,62,2,4,2022-09-26,1.3,1,60,4,
624124688274983840,Stylish Unit + Walk to Prudential+NJPAC NYC 30mins,97778837,Life Of Luxury Suites,,Central,40.738075,-74.167084,Entire home/apt,149,1,11,2022-09-11,2.41,1,355,11,
625216961423159785,HOWT Private Bdrm Apt Rm D/ Travel Nurse/NY/EWR,458750204,Amaechi,,South,40.7183,-74.2126,Private room,55,1,27,2022-09-24,6.14,5,279,27,
625440481253899062,Cheery & Cozy Room with Work Space Near EWR + Penn,52659070,Adrienne,,Central,40.75654,-74.18788,Private room,33,22,1,2022-07-07,0.36,56,362,1,
626151035266639382,1 bedroom rental with free parking,424584754,Lex,,South,40.71234,-74.22364,Private room,45,3,2,2022-06-29,0.56,4,88,2,
626151389754710424,Basic 1 bedroom in Newark,424584754,Lex,,South,40.71183,-74.22233,Private room,37,3,2,2022-05-29,0.45,4,278,2,
626151509883575105,Private Room in Newark,424584754,Lex,,South,40.71053,-74.22246,Private room,35,1,3,2022-08-27,0.75,4,178,3,
626230059485182029,HOWT Prvt Bdrm& Bath Apt Rm B/ Travel Nurse/NY/EWR,458750204,Amaechi,,South,40.71806,-74.21231,Private room,64,1,25,2022-09-25,5.47,5,346,25,
626913059175035075,Industrial 1BR King Loft30 min to NYC|Free Parking,313129563,Joe,,Central,40.74548,-74.18239,Entire home/apt,171,2,25,2022-09-20,5.56,11,361,25,
626999971881463154,Lovely and cozy 4 bedroom,411389634,Peggy,,South,40.726658,-74.214378,Entire home/apt,230,3,4,2022-09-06,1.11,8,360,4,
627733969107955852,The Lennox Stay - Lovely 2Bedroom/2Bath,186328264,Said & Sue-Ann,,Central,40.73382,-74.17637,Entire home/apt,198,3,11,2022-09-19,2.66,8,331,11,
629449638570719080,Cozy1,411389634,Peggy,,South,40.72581,-74.21404,Private room,57,3,2,2022-08-12,0.64,8,358,2,
629457956658421098,Cool room,411389634,Peggy,,South,40.72757,-74.21378,Private room,47,3,1,2022-06-07,0.26,8,358,1,
629462042691787483,Delight,411389634,Peggy,,South,40.7275,-74.2133,Private room,47,3,3,2022-08-01,0.88,8,355,3,
629465583852419222,Fab,411389634,Peggy,,South,40.72646,-74.21328,Private room,47,3,1,2022-05-27,0.24,8,356,1,
630331556645830164,☆NEW☆Duplex Near NYC+Sleeps 16+ Breakfast Included,259325636,Defina,,South,40.708836,-74.205482,Entire home/apt,789,2,1,2022-09-18,1,3,72,1,
630478502370348273,"Lovely 1, bedroom Loft # 212",422758021,Aneta,,North,40.7587,-74.17279,Entire home/apt,45,2,3,2022-08-10,0.75,1,179,3,
631861068034536398,HOWT Private Bdrm Apt Rm C/ Travel Nurse/NY/EWR,458750204,Amaechi,,South,40.71956,-74.21405,Shared room,50,1,15,2022-09-25,3.46,5,344,15,
632601298413949674,Private Studio- 40 min NYC. Laundry incl!,67932442,Netonia,,East,40.72493,-74.17804,Entire home/apt,59,21,2,2022-08-15,0.8,3,305,2,
632647149590537175,Lovely 3-Bedroom Rental close to Beth Isreal Hosp,353453114,Zee,,South,40.71309,-74.21935,Entire home/apt,205,3,3,2022-07-18,0.85,4,0,3,
632786414327340837,Cozy & Quiet.   Lovely 2 Bedroom Unit in Newark.,460437346,Alain,,South,40.714493,-74.210571,Entire home/apt,75,30,1,2022-08-22,0.79,1,248,1,
633274971930039445,Apartamento espetacular em New York,291522709,My Iglu,,East,40.715443,-74.138306,Entire home/apt,200,1,0,,,3,364,0,
636876380108280814,Entire Luxury 2 Bedroom Near NY/EWR With Workspace,376370699,Dayo,,South,40.72617,-74.21214,Entire home/apt,123,1,22,2022-09-27,5.95,5,348,22,
637108922487874021,B1 - Affordable Private Luxury Room near NYC/EWR,376370699,Dayo,,South,40.72828,-74.21082,Private room,63,1,3,2022-09-18,0.76,5,240,3,
637138219313845051,B2 - Affordable Private Luxury Room near NYC/EWR,376370699,Dayo,,South,40.72796,-74.21223,Private room,63,1,3,2022-06-07,0.76,5,240,3,
637461842293035348,Lovely 3 bedroom apartment with free parking.,395109957,Jean,,North,40.7671,-74.1641,Entire home/apt,180,1,0,,,1,330,0,
638257376867294171,SOLACE HAVEN 3 Beds 2 Bath Unit 10min From EWR!!!,461663499,Oluwatobi,,South,40.70825,-74.20852,Entire home/apt,301,3,1,2022-06-05,0.26,1,364,1,
638319855936563440,Cheery plant room w/ lots of sunlight near EWR,52659070,Adrienne,,Central,40.75736,-74.18741,Private room,30,7,1,2022-07-02,0.34,56,357,1,
638320087426738400,Cheerful luxury private room near EWR & Manhattan,52659070,Adrienne,,Central,40.75812,-74.18673,Private room,40,14,0,,,56,299,0,
638945640157760785,Cozy intimate backyard facing room near EWR & Penn,52659070,Adrienne,,Central,40.75804,-74.18627,Private room,31,10,2,2022-09-25,1.15,56,304,2,
639176904420973267,Private room in Newark (1B),224974119,Maria,,West,40.74499,-74.19739,Private room,38,2,4,2022-08-31,1.14,2,363,4,
639374501124992810,Cozy room in basement,445041153,Mercedes,,South,40.71378,-74.21537,Private room,38,1,11,2022-08-03,3.11,10,356,11,
639891333595656802,"Cozy Condo, Your Home Away From Home",114555034,Fatima,,Central,40.73872,-74.18323,Entire home/apt,92,1,6,2022-09-07,1.84,1,99,6,
641112943666036881,Adorable 1-bedroom Guesthouse with Patio,170249577,Carla,,East,40.72262,-74.15696,Entire home/apt,125,3,2,2022-08-19,0.92,1,326,2,
641380585141280236,Lovely Apart-5 mins from Newark Airport - Parking,116153224,Ramon,,East,40.72232,-74.17238,Entire home/apt,69,2,19,2022-09-23,5.23,1,299,19,
642233811936804806,COZY  3- Bedroom by Be My Guest  by Amee,460113537,Amee,,West,40.74194,-74.21359,Entire home/apt,150,1,21,2022-09-05,5.68,1,84,21,
644369413257729058,Z & Z Apartment,378828854,Jamiu,,South,40.7119565,-74.2087382,Entire home/apt,149,1,6,2022-09-24,2.65,1,126,6,
644874950711885424,Small Studio in the Ironbound,48869670,Andres,,East,40.73065,-74.16494,Entire home/apt,85,5,4,2022-09-08,1.82,5,348,4,
648555718201778734,HOWT 3 Bdrm& 2 Bath Apt Rm B/ Travel Nurse/NY/EWR,458750204,Amaechi,,South,40.71855,-74.21379,Entire home/apt,150,1,2,2022-09-10,1,5,286,2,
649366342687932156,"Cozy 2-Bedroom Rental Unit in Newark, NJ",48869670,Andres,,East,40.73311,-74.16301,Entire home/apt,150,5,0,,,5,353,0,
649521421949592680,Queen sz bed in luxury room w/ work space near EWR,52659070,Adrienne,,Central,40.75848,-74.18665,Private room,45,20,0,,,56,364,0,
650850703234159026,Relaxing Room in Minimalist/Zen Creative Studio,357439936,Glyvolner,,South,40.7182416,-74.20499984,Private room,119,1,0,,,1,88,0,
654737844566798038,DB lovely apartment,204809937,Andrew,,East,40.72715,-74.16139,Entire home/apt,99,1,15,2022-09-13,4.74,1,6,15,
654825218420075557,Lovely 3 bedroom apartment super centrally located,120758252,Tamayo,,West,40.74252,-74.21887,Entire home/apt,120,1,4,2022-09-25,2.55,1,358,4,
655173713869616280,Lovely 1 bedroom studio apartment w/parking,187166356,Michael,,Central,40.73413,-74.1760483,Entire home/apt,210,2,0,,,1,90,0,
655775782082871207,"🌟LUXURY 3BR/2Bath📍NEAR🗽 NYC, PRUDENTIAL & EWR",77532227,Keren,,Central,40.72871,-74.18032,Entire home/apt,279,3,7,2022-09-18,2.26,2,365,7,
657120524343523120,The 501 Getaway-2BR*HiddenGem*Skyline view*Rooftop,314532964,Perose,,Central,40.72686,-74.17949,Entire home/apt,232,3,3,2022-09-05,1.05,10,284,3,
658025295104434357,THE SECRET #32 ON 3RD AVE,392898151,Jaunt,,Central,40.75977,-74.16915,Private room,40,1,3,2022-08-14,1.53,47,318,3,
658036382088399798,THE 3RD ON BLOOMFIELD,392898151,Jaunt,,North,40.75757,-74.17335,Private room,37,1,3,2022-08-18,1.08,47,361,3,
658050178362112716,The 24Th on 3rd Ave,392898151,Jaunt,,Central,40.75858,-74.17115,Private room,39,1,0,,,47,360,0,
658057840080981875,THE STUDIO AT CRAWFORD #5,392898151,Jaunt,,Central,40.72919,-74.17928,Entire home/apt,60,1,0,,,47,353,0,
659904195776004004,MODERN-3 bedroom-20mins to NYC-10 mins to EWR-LUX,460197530,Vinny,,West,40.74218,-74.21457,Entire home/apt,91,3,10,2022-09-26,3.57,1,302,10,
660301888734648416,Cozy Urban Gem In Newark,431633116,Robin,,Central,40.72692,-74.18513,Entire home/apt,100,4,0,,,1,284,0,
660333830453107284,Cozy lovely private room in a condo. Newark,428287639,Samuel,,Central,40.75447,-74.17438,Private room,60,1,7,2022-09-18,2.41,3,358,7,
660776927676572080,Cheery rm w/ luxury bed near EWR Penn  & Manhattan,52659070,Adrienne,,Central,40.7581,-74.18868,Private room,43,30,0,,,56,364,0,
661690487166790794,Newark Studio| Trains to NY| Free Parking| Pets,60105727,Lee,,Central,40.73481,-74.17535,Entire home/apt,111,3,3,2022-09-04,1.3,10,96,3,
662443062163065503,THE 2ND AT CRAWFORD #2,392898151,Jaunt,,Central,40.72784,-74.18152,Entire home/apt,59,1,4,2022-09-07,2.18,47,345,4,
663283881024850619,NEWARK PRUDENTIAL ROOM,216631614,Sam,,Central,40.7286376,-74.1749642,Private room,49,1,2,2022-09-17,0.86,25,300,2,
664544200568197280,New Build w/  2 bedroom & a bath w/ dual sink.,331261351,Baba,,East,40.73154,-74.14295,Entire home/apt,176,1,1,2022-09-18,1,1,151,1,
664598300892592363,#2 Cozy Private Room EWR 20-25 mins NYC 30mins,326249843,C&W Capital,,North,40.76679,-74.16323,Private room,46,1,13,2022-09-24,6.61,3,33,13,
665039563256122814,Your home away from home in the ironbound,436460834,Kevin,,East,40.72238,-74.17447,Entire home/apt,140,2,3,2022-09-12,1.23,1,89,3,
665041461025606026,Cheery 1BR Light Blue Rm Near EWR Penn Manhattan,52659070,Adrienne,,Central,40.75645,-74.18708,Private room,32,15,0,,,56,364,0,
665447861021094609,The City Life,22108168,Roger,,West,40.74159,-74.23298,Entire home/apt,426,2,0,,,1,364,0,
665476836479971886,Cozy Studio apartment in Newark,208560300,Delvon,,Central,40.7507782,-74.1793927,Entire home/apt,78,2,5,2022-08-02,1.85,1,307,5,
668065699022142605,Downtown Newark - near EWR ✈️ & Prudential Center,98782770,Dekylen,,Central,40.73505,-74.17416,Entire home/apt,180,1,4,2022-09-27,4,1,314,4,
668066736242818410,Pent House suite! Close to path! Free Parking!,296058728,Ana,,East,40.73089,-74.16367,Entire home/apt,95,2,0,,,1,353,0,
668264105447137580,NEW ⭐️ Dashing 1BR Near EWR Free Parking 18 Min NYC,357754550,Kareem,,Central,40.73302,-74.17543,Entire home/apt,157,3,5,2022-09-22,2.34,4,309,5,
668736568702583798,"The  ""Perfect"" 1  Bedroom Apartment",468884150,Jeremiah,,South,40.70666,-74.21618,Entire home/apt,90,1,8,2022-09-27,3.43,1,345,8,
669083236744690287,La puerta del Sol,468990106,María Dolores,,South,40.6983048,-74.1990161,Private room,65,1,7,2022-09-11,2.96,3,286,7,
669791984058932713,3Bdrms 2Bth apt with parking minutes from NYC.,181431324,Tyquorn,,Central,40.75758,-74.1718,Entire home/apt,250,2,6,2022-09-19,2.57,1,161,6,
670467607740510746,Agradable espacio cerca del aeropuerto de Newark,468990106,María Dolores,,South,40.69831756,-74.19907954,Private room,75,1,3,2022-07-24,1.2,3,357,3,
670483538133285226,Comfortable room in Newark 8min from EWR,445041153,Mercedes,,South,40.7152,-74.21539,Private room,52,1,0,,,10,364,0,
670500760782497202,Lugar encantador con parqueadero gratis,468990106,María Dolores,,South,40.69924,-74.19858,Private room,70,1,5,2022-08-13,2.03,3,358,5,
670743388320132902,173 1BA Entire 2BR Condo near NYC & EWR,24815236,Mario,,West,40.7461,-74.19772,Entire home/apt,1090,7,1,2022-08-06,0.56,53,351,1,
671262178647129862,HOME ON WHEELS  near Penn Station & New York City,216631614,Sam,,Central,40.72982,-74.17438,Entire home/apt,52,1,7,2022-09-22,7,25,95,7,
673993277063650342,THE STUDIO AT BLOOMFIELD #669,392898151,Jaunt,,North,40.75751,-74.17314,Entire home/apt,60,1,4,2022-09-01,2.22,47,348,4,
674702099414542293,Best Sleep You Ever Had Bedroom,451342565,Christopher,,South,40.72452,-74.20509,Private room,45,2,4,2022-09-24,1.9,2,170,4,
675378059980327283,"Clean 3 bedroom townhouse, next to airport.",470620610,Armand,,South,40.7136569,-74.1979613,Entire home/apt,153,1,9,2022-09-24,4.22,1,358,9,
676614632232298936,Simons' Grand Oasis,31549697,Andre,,South,40.68813,-74.19903,Entire home/apt,1200,1,3,2022-09-23,2.25,3,337,3,
676614692022890138,Simons' African Oasis,31549697,Andre,,South,40.6871,-74.19763,Entire home/apt,350,1,7,2022-09-12,3.62,3,336,7,
676758745392965229,Luxurious Tranquil Vacation Home-10 min downtown,410591250,Bashon,,South,40.72706,-74.20845,Entire home/apt,325,2,1,2022-09-06,1,2,179,1,
677065845616413416,Cozy Modern✶1 BedroomBasementSuite✶With Pool Table,470842840,Caniggia,,West,40.75098,-74.19195,Entire home/apt,88,1,6,2022-09-23,3.83,1,344,6,
679014133716563609,Historic Forest Hills Newark 1 bedroom house share,172508456,Dexter,,North,40.76449,-74.17695,Private room,46,31,0,,,6,349,0,
679015681865231522,"POM Private Room #1, Near EWR/Ny/Beth Israel Hospl",236804347,Friday,,South,40.7076472,-74.2131279,Private room,58,1,7,2022-09-16,3.56,8,357,7,
679041895539484352,"POM Private Room #2, Near EWR/NY/Beth Israel Hospi",236804347,Friday,,South,40.70744,-74.21225,Private room,58,1,6,2022-09-26,3.05,8,358,6,
679048137964177998,"POM Private Room#3, Near NJ Garden Mall/ EWR/NYC",236804347,Friday,,South,40.7083,-74.21239,Private room,58,1,4,2022-09-15,2.03,8,352,4,
679600293800461885,Attached bath(3A),139740220,Partha & Rita,,South,40.7092313,-74.209151,Private room,42,2,4,2022-08-21,2.18,2,346,4,
679737210874252566,Comfy private room-A close to EWR/Newark Penn STN,471704462,Gregory,,South,40.71401,-74.21121,Private room,30,1,3,2022-09-21,1.61,3,36,3,
680021728616829909,Amazing brand new 1BR Apartment in Newark,471776801,Andres,,Central,40.7604,-74.17,Entire home/apt,102,1,3,2022-09-25,3,1,173,3,
680113131443487826,Luxury Designer Theme 2BR Apt near NYC / thePATH,61241326,Remi,,East,40.72699,-74.15965,Entire home/apt,113,1,3,2022-09-21,3,1,332,3,
680337785183078282,A Great Apt near EWR Airport close to NYC.,338499596,Alejandra,,Central,40.72645,-74.18195,Entire home/apt,132,1,9,2022-09-22,6.43,2,313,9,
680509810487125829,Nice private room 6. 13 minutes to the Airport/DT.,370008282,Yomi,,Central,40.74606,-74.18713,Private room,62,2,3,2022-08-16,1.76,25,174,3,
680531315667236976,Cozy Rm 5. 13 minutes to Airport/Penn station/DT.,370008282,Yomi,,Central,40.74814,-74.18845,Private room,62,2,4,2022-09-23,2.11,25,177,4,
681121342059302289,Comfy private room-C close to EWR/Newark Penn STN,471704462,Gregory,,South,40.71378,-74.21122,Private room,42,1,3,2022-08-29,1.96,3,84,3,
681125800972080350,Comfy private room-D close to EWR/Newark Penn STN,471704462,Gregory,,South,40.7154,-74.21135,Private room,42,1,2,2022-09-19,1.07,3,87,2,
681183785719948447,"Spacious Apartment Newark Near NYC, EWR & Parks",472079148,Ayo,,South,40.7087488,-74.2081879,Entire home/apt,209,2,1,2022-09-04,1,1,361,1,
681374511661104786,Lovely Private 2 Bedroom Suite near EWR/NYC,86600847,Issata,,South,40.70781,-74.22004,Entire home/apt,130,2,0,,,2,338,0,
681778094861630768,Spacious & Cozy 3-bedroom 2-bath Apt Near downtown,263532917,Afolabi,,West,40.74493,-74.19869,Entire home/apt,248,3,3,2022-09-06,2.25,2,364,3,
683873703868711073,"4BR/2BA Entire House
Nr NYC Rutgers NJIT
Seton",387330472,Shane,,West,40.7435693,-74.2201107,Entire home/apt,1000,1,0,,,1,362,0,
683971020404271815,Private room in Newark,10023805,Andres,,North,40.765,-74.16751,Private room,45,2,3,2022-09-24,1.91,2,361,3,
684573063436896493,"Elegance in Ironbound, Walk to Restaurants & Train",44008190,The HF Collection,,East,40.72709,-74.15781,Entire home/apt,186,1,9,2022-09-26,5.87,7,341,9,
684841407307930215,"Spacious Apt Near Prudential Center,Public Transit",31240439,Brendan,,Central,40.75423,-74.18624,Entire home/apt,144,1,3,2022-09-05,1.76,2,67,3,
684941540336446474,Lovely Room very close to NYC,33983071,Ola,,West,40.73615,-74.21048,Private room,32,21,0,,,8,359,0,
684967267389005142,"QUICK COMMUTE TO LIGTHRAIL,NYC",393629982,Adesola,,Central,40.75023,-74.18945,Entire home/apt,121,1,6,2022-09-18,3.91,7,363,6,
684974544014607886,Very Lovely room very close to NYC,33983071,Ola,,West,40.7354,-74.21207,Private room,29,21,0,,,8,364,0,
685284671602808157,Movie Theatre w/Arcade Game For Families & Couples,114359066,Kourtney,,West,40.74287,-74.21277,Entire home/apt,151,1,4,2022-09-10,2.61,2,120,4,
685590299704718650,NEW Lovely 1 BDRM Apt in NWK near NYC/EWR/PATH,164832039,Simone,,Central,40.73319,-74.1749,Entire home/apt,120,2,0,,,1,211,0,
685637546938224240,Elegant modern 2 bed 2 bath Loft apartment,112120447,Liz,,East,40.72844,-74.15947,Entire home/apt,139,2,7,2022-09-26,4.04,1,355,7,
686579123325075277,298 1AB  - Entire 3 BR Apartment Near NYC & EWR,24815236,Mario,,West,40.74031,-74.1981,Entire home/apt,95,7,0,,,53,351,0,
688317299639726757,Modern 2- bedroom Townhouse in Gated Community,145204721,Kidell,,Central,40.73107,-74.19085,Entire home/apt,118,1,10,2022-09-22,6.52,1,322,10,
688898688455949621,Modern★EWR ✈️ in 9 min★Pool Table🎱Train 5 min away🚊,376444819,Creating Real,,Central,40.73379,-74.17492,Entire home/apt,155,1,6,2022-09-22,6,1,351,6,
689116910232161138,3 Bedroom Cozy Home Near EWR/NYC,474003940,Alice,,South,40.71794,-74.19415,Entire home/apt,190,2,0,,,2,350,0,
689158357203015417,Cheerful 3 Bedroom Home Near EWR/NYC,474003940,Alice,,South,40.71821,-74.19333,Entire home/apt,200,2,0,,,2,359,0,
689257520516355798,New Beautiful 3 bedroom place with 1 free parking,304477249,Jazmin,,Central,40.74182,-74.18381,Entire home/apt,191,2,3,2022-09-26,3,1,351,3,
689615413978957638,Heart of the city | Dwntwn Newark | Mins to NYC-1,60105727,Lee,,Central,40.73385,-74.17579,Entire home/apt,182,3,0,,,10,96,0,
689623763336412191,Best location in Newark 18 mins to NYC | Pets,60105727,Lee,,Central,40.73505,-74.17704,Entire home/apt,280,3,0,,,10,86,0,
690066057252715560,Hermoso Departamento en Newark,90708972,Pablo,,East,40.72356,-74.15751,Entire home/apt,90,1,1,2022-08-12,0.63,1,346,1,
690393851527075826,☆NEW☆Stylish Suite For 10 Near NYC+Breakfast Incl.,259325636,Defina,,South,40.70819,-74.20504,Entire home/apt,576,1,1,2022-09-04,1,3,79,1,
